#! FIELDS time dcore.z orien.z meta.bias all nwall.lessthan
 0.000000 5.859466 -1.124274 0.000000 273.540743 1.275759
 0.250000 5.843384 -1.158250 0.000000 270.938264 1.279512
 0.500000 5.827904 -1.188703 1.935868 269.000551 1.284559
 0.750000 5.804803 -1.203728 3.528424 267.195438 1.294943
 1.000000 5.785309 -1.172134 4.929969 266.330326 1.306784
 1.250000 5.776770 -1.204454 6.228566 262.738760 1.313060
 1.500000 5.761500 -1.238386 6.869740 259.947975 1.310733
 1.750000 5.756660 -1.264998 7.601108 258.607306 1.313698
 2.000000 5.757548 -1.258308 9.134408 255.504241 1.306302
 2.250000 5.752790 -1.262608 10.137091 255.374513 1.317187
 2.500000 5.731046 -1.327592 8.404932 253.270469 1.321988
 2.750000 5.709718 -1.409177 5.573756 250.192853 1.333620
 3.000000 5.701262 -1.462104 4.864337 249.181927 1.333591
 3.250000 5.688749 -1.436129 6.941907 247.783639 1.336907
 3.500000 5.668597 -1.463932 6.776482 248.600297 1.344528
 3.750000 5.641137 -1.467507 6.923878 247.817974 1.362127
 4.000000 5.618009 -1.417616 7.743289 250.023077 1.367657
 4.250000 5.593945 -1.374504 7.415496 251.230936 1.382506
 4.500000 5.570524 -1.304069 6.127694 251.389287 1.388377
 4.750000 5.551446 -1.309396 6.494583 252.402219 1.405144
 5.000000 5.526636 -1.287941 6.119176 252.622484 1.423838
 5.250000 5.485708 -1.286615 5.371113 254.231694 1.448111
 5.500000 5.440382 -1.313980 4.692174 253.961936 1.470941
 5.750000 5.401868 -1.342404 4.325449 249.901156 1.500805
 6.000000 5.375226 -1.338295 4.775070 244.515282 1.512937
 6.250000 5.329640 -1.327860 4.390809 250.175858 1.533024
 6.500000 5.267916 -1.333708 3.437904 248.985522 1.561539
 6.750000 5.179217 -1.371743 2.007610 247.563651 1.614748
 7.000000 5.089009 -1.380658 1.642870 241.113228 1.677217
 7.250000 5.011785 -1.372208 1.878048 244.237751 1.721579
 7.500000 4.943959 -1.393301 2.190017 245.910668 1.764609
 7.750000 4.910222 -1.387173 3.187470 245.482438 1.780221
 8.000000 4.885679 -1.315227 3.785565 243.083007 1.814349
 8.250000 4.840353 -1.250660 3.263966 246.281598 1.853023
 8.500000 4.808247 -1.186280 3.119198 249.385245 1.874987
 8.750000 4.783463 -1.164902 3.918404 249.239242 1.915949
 9.000000 4.762597 -1.183279 5.179342 246.558027 1.939976
 9.250000 4.741596 -1.151813 5.652026 245.097370 1.956611
 9.500000 4.708633 -1.144961 5.759301 247.333835 1.989297
 9.750000 4.670544 -1.167911 5.540207 243.902167 2.007996
 10.000000 4.635401 -1.087790 4.556793 247.854707 2.074977
 10.250000 4.599021 -0.994308 3.070232 253.846363 2.121572
 10.500000 4.560433 -1.031104 4.047687 251.422804 2.152038
 10.750000 4.527396 -1.005176 4.276881 249.522526 2.192226
 11.000000 4.485413 -0.982099 4.164470 246.728634 2.234627
 11.250000 4.445879 -0.988053 4.290618 250.944875 2.279168
 11.500000 4.409819 -0.949728 4.228471 251.236359 2.340373
 11.750000 4.357566 -1.007452 3.801289 246.435273 2.398400
 12.000000 4.315694 -0.964828 3.815588 243.938796 2.459973
 12.250000 4.262176 -0.937694 3.354769 245.931005 2.514412
 12.500000 4.208379 -0.936985 3.196702 242.668647 2.591687
 12.750000 4.170674 -0.926022 3.622884 242.703603 2.656426
 13.000000 4.144767 -0.838130 3.556487 250.741709 2.710114
 13.250000 4.105194 -0.814209 3.751377 251.747567 2.791061
 13.500000 4.063719 -0.777314 3.660077 250.459936 2.843616
 13.750000 4.017343 -0.759534 3.638054 245.344082 2.914520
 14.000000 3.967150 -0.768101 3.598240 247.408923 3.001539
 14.250000 3.922962 -0.741030 3.582172 255.853880 3.108564
 14.500000 3.861578 -0.789056 3.075198 250.217761 3.228535
 14.750000 3.783003 -0.846649 2.048747 245.699452 3.285990
 15.000000 3.709358 -0.879798 1.954476 248.328756 3.409008
 15.250000 3.670818 -0.846577 2.930962 246.230491 3.501986
 15.500000 3.629436 -0.833194 3.513752 251.193180 3.599893
 15.750000 3.567369 -0.878352 3.155431 251.996669 3.675749
 16.000000 3.521310 -0.879306 3.340276 250.348834 3.775698
 16.250000 3.488614 -0.861287 3.943548 250.979266 3.830051
 16.500000 3.452090 -0.881321 4.275344 249.146841 3.905370
 16.750000 3.419357 -0.911204 4.501248 247.997944 3.906310
 17.000000 3.385282 -0.916581 4.716301 251.964008 4.030538
 17.250000 3.330937 -0.966641 3.648218 251.304784 4.168842
 17.500000 3.274559 -0.969489 3.226689 250.200486 4.339972
 17.750000 3.214864 -0.950714 2.931029 246.472606 4.533732
 18.000000 3.161171 -0.879472 2.618875 246.573948 4.776472
 18.250000 3.101160 -0.862809 2.635331 242.173026 4.952724
 18.500000 3.052960 -0.847429 3.002656 243.578683 5.191456
 18.750000 3.008493 -0.836448 3.386861 245.476042 5.441739
 19.000000 2.961490 -0.881043 3.508220 242.241993 5.638470
 19.250000 2.924151 -0.937216 3.468831 237.445707 5.793688
 19.500000 2.882348 -0.969900 3.483301 235.173618 5.891358
 19.750000 2.838444 -0.999691 3.493704 232.718038 6.097971
 20.000000 2.791576 -1.002648 3.627536 229.723266 6.355662
 20.250000 2.777041 -0.888906 4.117894 231.447592 6.578587
 20.500000 2.743894 -0.889982 4.561004 230.049865 6.762720
 20.750000 2.707494 -0.900877 4.814886 230.450681 6.932599
 21.000000 2.657773 -0.938165 4.247902 229.476077 7.277887
 21.250000 2.608353 -1.002780 3.305374 227.162050 7.367221
 21.500000 2.568553 -1.041269 3.250431 226.646548 7.620617
 21.750000 2.519131 -1.071184 3.182107 227.291663 7.992201
 22.000000 2.470651 -1.090323 3.285472 226.516788 8.166963
 22.250000 2.414638 -1.083910 3.211793 226.710651 8.277094
 22.500000 2.351317 -1.042524 2.765879 229.298864 8.523862
 22.750000 2.279432 -1.005865 2.248307 233.140463 8.996154
 23.000000 2.203009 -1.043149 2.099641 231.428913 9.929916
 23.250000 2.136721 -1.131958 1.848259 226.769710 10.681973
 23.500000 2.093696 -1.178603 2.451751 228.855207 10.740013
 23.750000 2.067891 -1.098336 3.744349 232.499175 10.889816
 24.000000 2.043940 -1.019363 3.804838 238.521711 10.811659
 24.250000 2.012209 -1.003171 4.269088 237.009740 11.367053
 24.500000 1.951422 -1.099277 3.813270 232.340643 11.819856
 24.750000 1.890678 -1.114702 3.007035 226.234323 12.742580
 25.000000 1.870119 -1.068063 4.030442 229.735653 13.110529
 25.250000 1.866948 -0.953313 3.919002 235.203415 13.309774
 25.500000 1.851399 -0.956302 5.178129 234.929666 13.214988
 25.750000 1.827019 -1.003329 6.438438 230.225274 13.778297
 26.000000 1.799309 -1.063774 6.443692 228.932785 13.929852
 26.250000 1.768537 -1.112841 5.607345 229.900447 14.558930
 26.500000 1.748956 -1.119630 6.028123 228.001674 14.784855
 26.750000 1.746542 -1.057878 7.862863 230.243367 14.579762
 27.000000 1.742468 -1.111979 8.538470 227.320524 14.623318
 27.250000 1.728976 -1.170016 7.742750 221.320317 15.061775
 27.500000 1.720964 -1.182774 8.322931 218.158901 15.261840
 27.750000 1.732820 -1.110176 11.737932 223.252586 15.589853
 28.000000 1.735156 -1.021605 11.830880 224.144131 15.251584
 28.250000 1.700696 -1.017310 10.495100 224.139098 15.666735
 28.500000 1.665566 -0.983079 7.959110 229.675043 16.212663
 28.750000 1.648822 -0.944004 6.874264 226.532354 16.701662
 29.000000 1.641667 -0.934394 7.540071 221.644848 17.623386
 29.250000 1.643625 -0.909519 8.145348 222.186232 17.843851
